id_proposicao,ano_proposicao,data_proposicao,sigla,tipo,tema,id_votacao,data_votacao,sigla_orgao,aprovacao,voto_sim,voto_nao,voto_outro,ano_votacao,total_votos,percentual_voto_sim,percentual_voto_sim_intervalo
2116819,2016,2016-11-09,REQ,Requerimento de Transformação de Sessão Plenária em Comissão Geral,,208828079.0,2017-04-04,PLEN,1.0,215.0,163.0,5.0,2017,383.0,0.5613577023498695,51-60%
2116819,2016,2016-11-09,REQ,Requerimento de Transformação de Sessão Plenária em Comissão Geral,,208828073.0,2017-04-04,PLEN,1.0,226.0,182.0,6.0,2017,414.0,0.5458937198067633,51-60%
2116819,2016,2016-11-09,REQ,Requerimento de Transformação de Sessão Plenária em Comissão Geral,,2088280114.0,2018-02-28,PLEN,1.0,227.0,166.0,12.0,2018,405.0,0.5604938271604938,51-60%
2087300,2016,2016-06-08,REQ,Requerimento de Transformação de Sessão Plenária em Comissão Geral,,2080604377.0,2016-11-30,PLEN,0.0,152.0,210.0,2.0,2016,364.0,0.4175824175824176,41-50%
2087300,2016,2016-06-08,REQ,Requerimento de Transformação de Sessão Plenária em Comissão Geral,,2080604393.0,2016-11-30,PLEN,0.0,143.0,207.0,1.0,2016,351.0,0.4074074074074074,41-50%
2087300,2016,2016-06-08,REQ,Requerimento de Transformação de Sessão Plenária em Comissão Geral,,2080604387.0,2016-11-30,PLEN,0.0,151.0,220.0,2.0,2016,373.0,0.40482573726541554,41-50%
2087300,2016,2016-06-08,REQ,Requerimento de Transformação de Sessão Plenária em Comissão Geral,,2080604384.0,2016-11-30,PLEN,0.0,173.0,222.0,1.0,2016,396.0,0.43686868686868685,41-50%
2153459,2017,2017-09-28,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,2139981124.0,2017-10-03,PLEN,0.0,165.0,208.0,6.0,2017,379.0,0.43535620052770446,41-50%
2153459,2017,2017-09-28,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,213998196.0,2017-10-03,PLEN,0.0,164.0,205.0,11.0,2017,380.0,0.43157894736842106,41-50%
2164209,2017,2017-12-01,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,2148437104.0,2017-12-05,PLEN,1.0,241.0,183.0,3.0,2017,427.0,0.5644028103044496,51-60%
2164209,2017,2017-12-01,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,2148437171.0,2017-12-13,PLEN,0.0,193.0,206.0,9.0,2017,408.0,0.4730392156862745,41-50%
2164209,2017,2017-12-01,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,214843784.0,2017-12-05,PLEN,1.0,232.0,185.0,1.0,2017,418.0,0.5550239234449761,51-60%
2141128,2017,2017-06-12,RIC,Requerimento de Informação,Administração Pública,2139981124.0,2017-10-03,PLEN,0.0,165.0,208.0,6.0,2017,379.0,0.43535620052770446,41-50%
2141128,2017,2017-06-12,RIC,Requerimento de Informação,Administração Pública,213891854.0,2017-09-20,PLEN,1.0,194.0,163.0,1.0,2017,358.0,0.5418994413407822,51-60%
2141128,2017,2017-06-12,RIC,Requerimento de Informação,Administração Pública,213998196.0,2017-10-03,PLEN,0.0,164.0,205.0,11.0,2017,380.0,0.43157894736842106,41-50%
2141128,2017,2017-06-12,RIC,Requerimento de Informação,Administração Pública,213996768.0,2017-09-26,PLEN,1.0,203.0,198.0,8.0,2017,409.0,0.4963325183374083,41-50%
2128711,2017,2017-04-06,REC,"Recurso contra parecer terminativo de comissão (Art. 132, § 2º c/c art. 144, caput, RICD)",,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128711,2017,2017-04-06,REC,"Recurso contra parecer terminativo de comissão (Art. 132, § 2º c/c art. 144, caput, RICD)",,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2166823,2017,2017-12-19,REQ,"Requerimento de Urgência (Art. 154, II, do RICD)",,1672576171.0,2019-03-26,PLEN,0.0,191.0,221.0,2.0,2019,414.0,0.4613526570048309,41-50%
2138545,2017,2017-05-18,REQ,Requerimento de Apensação,,117975155.0,2017-08-23,PLEN,1.0,241.0,209.0,2.0,2017,452.0,0.5331858407079646,51-60%
2138545,2017,2017-05-18,REQ,Requerimento de Apensação,,117975214.0,2017-09-19,PLEN,0.0,205.0,238.0,3.0,2017,446.0,0.45964125560538116,41-50%
2152806,2017,2017-09-26,REQ,Requerimento de Apensação,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2159813,2017,2017-10-31,REQ,Requerimento de Inclusão de Matéria na Ordem do Dia,,214582260.0,2017-11-22,PLEN,1.0,153.0,109.0,1.0,2017,263.0,0.5817490494296578,51-60%
2159813,2017,2017-10-31,REQ,Requerimento de Inclusão de Matéria na Ordem do Dia,,214581951.0,2017-11-21,PLEN,1.0,198.0,184.0,3.0,2017,385.0,0.5142857142857142,51-60%
2151456,2017,2017-09-13,REQ,Requerimento de Redistribuição,,1214970100.0,2018-06-06,PLEN,0.0,144.0,209.0,4.0,2018,357.0,0.40336134453781514,41-50%
2130035,2017,2017-04-19,REQ,Requerimento de Apensação,,1672576171.0,2019-03-26,PLEN,0.0,191.0,221.0,2.0,2019,414.0,0.4613526570048309,41-50%
2125439,2017,2017-03-15,REQ,Requerimento de Redistribuição,,20794133.0,2017-03-22,PLEN,1.0,232.0,188.0,9.0,2017,429.0,0.5407925407925408,51-60%
2147892,2017,2017-08-15,REQ,Requerimento de Apensação,,117975155.0,2017-08-23,PLEN,1.0,241.0,209.0,2.0,2017,452.0,0.5331858407079646,51-60%
2147892,2017,2017-08-15,REQ,Requerimento de Apensação,,117975214.0,2017-09-19,PLEN,0.0,205.0,238.0,3.0,2017,446.0,0.45964125560538116,41-50%
2164720,2017,2017-12-05,REQ,Requerimento de Urgência (Art. 155 do RICD),,2160860213.0,2019-02-20,PLEN,1.0,267.0,202.0,1.0,2019,470.0,0.5680851063829787,51-60%
2136414,2017,2017-05-09,REQ,Requerimento de Apensação,,117975214.0,2017-09-19,PLEN,0.0,205.0,238.0,3.0,2017,446.0,0.45964125560538116,41-50%
2136414,2017,2017-05-09,REQ,Requerimento de Apensação,,117975155.0,2017-08-23,PLEN,1.0,241.0,209.0,2.0,2017,452.0,0.5331858407079646,51-60%
2141171,2017,2017-06-12,REQ,Requerimento de Apensação,,117975155.0,2017-08-23,PLEN,1.0,241.0,209.0,2.0,2017,452.0,0.5331858407079646,51-60%
2141171,2017,2017-06-12,REQ,Requerimento de Apensação,,117975214.0,2017-09-19,PLEN,0.0,205.0,238.0,3.0,2017,446.0,0.45964125560538116,41-50%
2164763,2017,2017-12-05,RDF,Redação Final,,2148437104.0,2017-12-05,PLEN,1.0,241.0,183.0,3.0,2017,427.0,0.5644028103044496,51-60%
2164763,2017,2017-12-05,RDF,Redação Final,,2148437171.0,2017-12-13,PLEN,0.0,193.0,206.0,9.0,2017,408.0,0.4730392156862745,41-50%
2153307,2017,2017-09-26,RDF,Redação Final,,213996768.0,2017-09-26,PLEN,1.0,203.0,198.0,8.0,2017,409.0,0.4963325183374083,41-50%
2148018,2017,2017-08-15,RDF,Redação Final,,213252380.0,2017-09-05,PLEN,1.0,156.0,106.0,7.0,2017,269.0,0.5799256505576208,51-60%
2128352,2017,2017-04-04,RDF,Redação Final,,208828079.0,2017-04-04,PLEN,1.0,215.0,163.0,5.0,2017,383.0,0.5613577023498695,51-60%
2128352,2017,2017-04-04,RDF,Redação Final,,208828073.0,2017-04-04,PLEN,1.0,226.0,182.0,6.0,2017,414.0,0.5458937198067633,51-60%
2128352,2017,2017-04-04,RDF,Redação Final,,2088280114.0,2018-02-28,PLEN,1.0,227.0,166.0,12.0,2018,405.0,0.5604938271604938,51-60%
2150832,2017,2017-09-05,RDF,Redação Final,,213252380.0,2017-09-05,PLEN,1.0,156.0,106.0,7.0,2017,269.0,0.5799256505576208,51-60%
2127499,2017,2017-03-28,RDF,Redação Final,,211687047.0,2017-03-28,PLEN,1.0,245.0,179.0,2.0,2017,426.0,0.5751173708920188,51-60%
2162731,2017,2017-11-21,RDF,Redação Final,,214581951.0,2017-11-21,PLEN,1.0,198.0,184.0,3.0,2017,385.0,0.5142857142857142,51-60%
2154084,2017,2017-10-03,RDF,Redação Final,,2139981124.0,2017-10-03,PLEN,0.0,165.0,208.0,6.0,2017,379.0,0.43535620052770446,41-50%
2154084,2017,2017-10-03,RDF,Redação Final,,213998196.0,2017-10-03,PLEN,0.0,164.0,205.0,11.0,2017,380.0,0.43157894736842106,41-50%
2124366,2017,2017-02-21,RDF,Redação Final,,211258640.0,2017-02-21,PLEN,0.0,160.0,184.0,3.0,2017,347.0,0.4610951008645533,41-50%
2124312,2017,2017-02-21,ERD,Emenda de Redação,,211258640.0,2017-02-21,PLEN,0.0,160.0,184.0,3.0,2017,347.0,0.4610951008645533,41-50%
2126913,2017,2017-03-22,RDF,Redação Final,,20794133.0,2017-03-22,PLEN,1.0,232.0,188.0,9.0,2017,429.0,0.5407925407925408,51-60%
2153768,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2153769,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2163021,2017,2017-11-22,RDF,Redação Final,,214582260.0,2017-11-22,PLEN,1.0,153.0,109.0,1.0,2017,263.0,0.5817490494296578,51-60%
2153290,2017,2017-09-27,REQ,Requerimento de Urgência (Art. 155 do RICD),,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2153290,2017,2017-09-27,REQ,Requerimento de Urgência (Art. 155 do RICD),,21532906.0,2017-09-27,PLEN,0.0,207.0,197.0,1.0,2017,405.0,0.5111111111111111,51-60%
2153290,2017,2017-09-27,REQ,Requerimento de Urgência (Art. 155 do RICD),,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2152133,2017,2017-09-19,REQ,Requerimento de Urgência (Art. 155 do RICD),,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2166821,2017,2017-12-19,REQ,Requerimento de Urgência (Art. 155 do RICD),,1214970100.0,2018-06-06,PLEN,0.0,144.0,209.0,4.0,2018,357.0,0.40336134453781514,41-50%
2128672,2017,2017-04-05,SBT,Substitutivo,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128672,2017,2017-04-05,SBT,Substitutivo,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128270,2017,2017-04-04,SBT,Substitutivo,,208828079.0,2017-04-04,PLEN,1.0,215.0,163.0,5.0,2017,383.0,0.5613577023498695,51-60%
2128270,2017,2017-04-04,SBT,Substitutivo,,208828073.0,2017-04-04,PLEN,1.0,226.0,182.0,6.0,2017,414.0,0.5458937198067633,51-60%
2128270,2017,2017-04-04,SBT,Substitutivo,,2088280114.0,2018-02-28,PLEN,1.0,227.0,166.0,12.0,2018,405.0,0.5604938271604938,51-60%
2148335,2017,2017-08-17,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,117975214.0,2017-09-19,PLEN,0.0,205.0,238.0,3.0,2017,446.0,0.45964125560538116,41-50%
2148335,2017,2017-08-17,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,117975155.0,2017-08-23,PLEN,1.0,241.0,209.0,2.0,2017,452.0,0.5331858407079646,51-60%
2129372,2017,2017-04-12,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2129372,2017,2017-04-12,REC,"Recurso contra decisão do Presidente da CD em Questao de Ordem (Art. 95, § 8º, RICD)",,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2153739,2017,2017-09-26,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128541,2017,2017-04-04,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128541,2017,2017-04-04,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2126098,2017,2017-03-21,REM,Reclamação,,20794133.0,2017-03-22,PLEN,1.0,232.0,188.0,9.0,2017,429.0,0.5407925407925408,51-60%
2149372,2017,2017-08-25,REQ,Requerimento de Urgência (Art. 155 do RICD),,1672576171.0,2019-03-26,PLEN,0.0,191.0,221.0,2.0,2019,414.0,0.4613526570048309,41-50%
2128567,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128567,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128568,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128568,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2153773,2017,2017-10-03,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2153877,2017,2017-10-03,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128585,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128585,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128539,2017,2017-04-04,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128539,2017,2017-04-04,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2154121,2017,2017-09-27,EMP,Emenda de Plenário,,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2154121,2017,2017-09-27,EMP,Emenda de Plenário,,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2128569,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128569,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128570,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128570,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128506,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128506,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2153761,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128507,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128507,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2153762,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128509,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128509,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2153763,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128510,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128510,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2154125,2017,2017-10-03,EMP,Emenda de Plenário,,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2154125,2017,2017-10-03,EMP,Emenda de Plenário,,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2153765,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128512,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128512,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2154127,2017,2017-10-03,EMP,Emenda de Plenário,,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2154127,2017,2017-10-03,EMP,Emenda de Plenário,,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2154128,2017,2017-10-03,EMP,Emenda de Plenário,,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2154128,2017,2017-10-03,EMP,Emenda de Plenário,,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2128590,2017,2017-04-05,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128590,2017,2017-04-05,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2154129,2017,2017-10-03,EMP,Emenda de Plenário,,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2154129,2017,2017-10-03,EMP,Emenda de Plenário,,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2154130,2017,2017-10-03,EMP,Emenda de Plenário,,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2154130,2017,2017-10-03,EMP,Emenda de Plenário,,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2153746,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2153747,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128571,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128571,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128573,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128573,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128574,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128574,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2153753,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128575,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128575,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2154122,2017,2017-09-27,EMP,Emenda de Plenário,,215310053.0,2017-10-04,PLEN,0.0,202.0,226.0,5.0,2017,433.0,0.4665127020785219,41-50%
2154122,2017,2017-09-27,EMP,Emenda de Plenário,,215310059.0,2017-10-04,PLEN,1.0,223.0,209.0,4.0,2017,436.0,0.5114678899082569,51-60%
2153754,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128577,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128577,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2153755,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128578,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128578,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2153756,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128579,2017,2017-03-28,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128579,2017,2017-03-28,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2153757,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2153758,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2153759,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2153760,2017,2017-09-27,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128523,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128523,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128530,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128530,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128533,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128533,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128534,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128534,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128536,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128536,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128538,2017,2017-03-29,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128538,2017,2017-03-29,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2153876,2017,2017-10-03,EMP,Emenda de Plenário,,215199558.0,2017-10-04,PLEN,1.0,239.0,189.0,4.0,2017,432.0,0.5532407407407407,51-60%
2128592,2017,2017-04-05,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128592,2017,2017-04-05,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128594,2017,2017-04-05,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128594,2017,2017-04-05,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128652,2017,2017-04-05,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
2128652,2017,2017-04-05,EMP,Emenda de Plenário,,2124451176.0,2017-04-25,PLEN,0.0,241.0,185.0,11.0,2017,437.0,0.551487414187643,51-60%
2128686,2017,2017-04-06,EMP,Emenda de Plenário,,2124451173.0,2017-04-25,PLEN,0.0,164.0,244.0,2.0,2017,410.0,0.4,31-40%
